,landing_page_id,origin,closed,contact_year,contact_month,contact_day
5743,0.8962655601659751,0.3333333333333333,0,1.0,0.18181818181818182,0.0
5742,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.6333333333333333
5741,0.03319502074688797,0.3333333333333333,0,1.0,0.36363636363636365,0.0
5740,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.7
5739,0.27385892116182575,0.6666666666666666,0,1.0,0.2727272727272727,0.16666666666666666
5738,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.6
5737,0.946058091286307,0.0,0,1.0,0.0,0.7666666666666667
5736,0.27385892116182575,0.6666666666666666,0,1.0,0.09090909090909091,0.13333333333333333
5735,0.5311203319502075,0.8888888888888888,0,0.0,0.7272727272727273,0.1
5734,0.3153526970954357,0.7777777777777778,0,1.0,0.18181818181818182,0.7
5706,0.4896265560165975,0.7777777777777778,0,0.0,0.7272727272727273,0.9333333333333333
5704,0.9087136929460581,1.0,0,0.0,0.6363636363636364,0.8666666666666667
5656,0.14522821576763487,0.3333333333333333,0,0.0,0.7272727272727273,0.7333333333333333
7684,0.7178423236514523,0.6666666666666666,0,0.0,0.9090909090909091,0.9333333333333333
5677,0.8298755186721992,0.6666666666666666,0,0.0,0.5454545454545454,0.1
5676,0.6846473029045643,0.3333333333333333,0,1.0,0.0,0.6
5675,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.0
5674,0.1037344398340249,0.2222222222222222,0,1.0,0.18181818181818182,0.4
7687,0.27385892116182575,0.6666666666666666,0,1.0,0.09090909090909091,0.43333333333333335
5673,0.48132780082987553,0.2222222222222222,0,1.0,0.36363636363636365,0.23333333333333334
5672,0.14522821576763487,0.6666666666666666,0,1.0,0.36363636363636365,0.7
5671,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.7333333333333333
5670,0.8174273858921162,0.6666666666666666,0,0.0,0.8181818181818182,0.3
5669,0.9626556016597511,0.6666666666666666,0,1.0,0.2727272727272727,0.8333333333333334
5668,0.946058091286307,0.8888888888888888,0,1.0,0.0,0.9666666666666667
5667,0.8174273858921162,0.3333333333333333,0,0.0,1.0,0.8333333333333334
7688,0.5643153526970954,0.7777777777777778,0,0.0,0.7272727272727273,0.8
5666,0.5311203319502075,0.8888888888888888,0,0.0,0.6363636363636364,0.7333333333333333
5665,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.23333333333333334
5664,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.8
5663,0.7468879668049793,0.3333333333333333,0,1.0,0.36363636363636365,0.06666666666666667
5662,0.3817427385892116,0.7777777777777778,0,0.0,0.6363636363636364,0.4666666666666667
5661,0.8962655601659751,0.7777777777777778,0,1.0,0.18181818181818182,0.13333333333333333
5660,0.7178423236514523,0.6666666666666666,0,1.0,0.09090909090909091,0.9
5659,0.6307053941908713,0.6666666666666666,0,1.0,0.36363636363636365,0.5
5658,0.7219917012448133,0.3333333333333333,0,1.0,0.09090909090909091,0.3333333333333333
5657,0.34439834024896265,0.8888888888888888,0,1.0,0.18181818181818182,0.7333333333333333
5678,0.6307053941908713,0.3333333333333333,0,1.0,0.2727272727272727,0.16666666666666666
5679,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.7666666666666667
5680,0.43568464730290457,0.2222222222222222,0,0.0,0.5454545454545454,0.5333333333333333
5693,0.7178423236514523,0.6666666666666666,0,1.0,0.18181818181818182,0.4666666666666667
5703,0.7178423236514523,0.3333333333333333,0,1.0,0.0,0.6
5702,0.0954356846473029,0.6666666666666666,0,1.0,0.2727272727272727,0.7
5701,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.4666666666666667
5700,0.8174273858921162,0.3333333333333333,0,1.0,0.0,1.0
7685,0.34439834024896265,0.3333333333333333,0,1.0,0.36363636363636365,0.0
7686,0.6514522821576764,0.3333333333333333,0,1.0,0.0,0.1
5697,0.979253112033195,0.0,0,1.0,0.36363636363636365,0.5666666666666667
5696,0.6307053941908713,0.6666666666666666,0,1.0,0.2727272727272727,0.7666666666666667
5695,0.04979253112033195,0.3333333333333333,0,0.0,0.6363636363636364,0.9333333333333333
5694,0.5767634854771784,0.6666666666666666,0,1.0,0.0,0.6
5692,0.47717842323651455,0.0,0,1.0,0.36363636363636365,0.9666666666666667
5681,0.7261410788381742,0.2222222222222222,0,1.0,0.18181818181818182,0.6
5691,0.45643153526970953,0.0,0,1.0,0.0,0.5
5690,0.11203319502074689,1.0,0,1.0,0.36363636363636365,0.03333333333333333
5689,0.37344398340248963,0.6666666666666666,0,1.0,0.36363636363636365,0.6
5688,0.9377593360995851,0.6666666666666666,0,0.0,0.6363636363636364,0.0
5687,0.7676348547717843,0.3333333333333333,0,1.0,0.2727272727272727,0.3
5686,0.14522821576763487,0.7777777777777778,0,1.0,0.2727272727272727,0.8666666666666667
5685,0.14937759336099585,0.6666666666666666,0,1.0,0.0,0.7333333333333333
5684,0.8755186721991701,0.2222222222222222,0,1.0,0.09090909090909091,0.16666666666666666
5683,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.36666666666666664
5682,0.7966804979253111,0.6666666666666666,0,0.0,0.9090909090909091,0.6
5557,0.7551867219917012,0.8888888888888888,0,0.0,0.7272727272727273,0.3333333333333333
7716,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.9
5556,0.6514522821576764,0.7777777777777778,0,1.0,0.09090909090909091,0.5
7749,0.22821576763485477,0.6666666666666666,0,1.0,0.18181818181818182,0.8333333333333334
5428,0.14522821576763487,0.3333333333333333,0,1.0,0.36363636363636365,0.23333333333333334
5427,0.4107883817427386,0.3333333333333333,0,1.0,0.2727272727272727,0.43333333333333335
5426,0.4107883817427386,0.8888888888888888,0,1.0,0.18181818181818182,0.13333333333333333
7746,0.8962655601659751,0.3333333333333333,0,1.0,0.18181818181818182,0.4
5424,0.14522821576763487,0.3333333333333333,0,1.0,0.09090909090909091,0.8333333333333334
5423,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.7
5422,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.3
7747,0.08713692946058091,0.3333333333333333,0,0.0,0.8181818181818182,0.03333333333333333
5421,0.8921161825726142,0.2222222222222222,0,1.0,0.36363636363636365,0.03333333333333333
5420,0.14937759336099585,0.6666666666666666,0,1.0,0.09090909090909091,0.2
5419,0.2946058091286307,0.6666666666666666,0,0.0,0.7272727272727273,0.06666666666666667
5418,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.3
5417,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.26666666666666666
5416,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.7
5414,0.34854771784232363,0.2222222222222222,0,0.0,0.9090909090909091,0.9333333333333333
5413,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.5
7748,0.970954356846473,0.6666666666666666,0,1.0,0.36363636363636365,0.3
5411,0.0995850622406639,1.0,0,0.0,0.9090909090909091,0.9666666666666667
5410,0.8174273858921162,1.0,0,0.0,0.7272727272727273,0.7
5409,0.946058091286307,0.7777777777777778,0,1.0,0.0,0.7666666666666667
5408,0.2074688796680498,0.2222222222222222,0,1.0,0.36363636363636365,0.7
5407,0.8174273858921162,0.3333333333333333,0,1.0,0.0,0.9333333333333333
5406,0.14522821576763487,0.6666666666666666,0,1.0,0.18181818181818182,0.7333333333333333
5429,0.14522821576763487,0.8888888888888888,0,1.0,0.0,0.43333333333333335
7745,0.8962655601659751,0.3333333333333333,0,1.0,0.18181818181818182,0.9666666666666667
5431,0.21991701244813278,0.3333333333333333,0,1.0,0.36363636363636365,0.23333333333333334
5445,0.7178423236514523,0.5555555555555556,0,1.0,0.09090909090909091,0.13333333333333333
5455,0.7966804979253111,0.3333333333333333,0,1.0,0.18181818181818182,0.36666666666666664
5454,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.26666666666666666
5453,0.8962655601659751,0.6666666666666666,0,0.0,0.7272727272727273,0.1
7744,0.42738589211618255,0.6666666666666666,0,1.0,0.2727272727272727,0.4666666666666667
5451,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.23333333333333334
5450,0.2074688796680498,0.2222222222222222,0,1.0,0.36363636363636365,0.9
5449,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.6666666666666666
5448,0.0995850622406639,0.3333333333333333,0,0.0,0.6363636363636364,0.43333333333333335
5447,0.7178423236514523,1.0,0,1.0,0.2727272727272727,0.13333333333333333
5446,0.946058091286307,0.3333333333333333,0,0.0,0.8181818181818182,0.9
5444,0.004149377593360996,0.6666666666666666,0,1.0,0.2727272727272727,0.8
5432,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.16666666666666666
5443,0.27385892116182575,0.6666666666666666,0,1.0,0.36363636363636365,0.6666666666666666
5442,0.17012448132780084,0.2222222222222222,0,0.0,0.7272727272727273,0.4
5441,0.7178423236514523,0.0,0,1.0,0.18181818181818182,0.6333333333333333
5440,0.4190871369294606,0.6666666666666666,0,0.0,1.0,0.8333333333333334
5439,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.7666666666666667
5438,0.4190871369294606,0.6666666666666666,0,0.0,0.8181818181818182,0.6333333333333333
5437,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.7
5435,0.8921161825726142,0.2222222222222222,0,1.0,0.36363636363636365,0.03333333333333333
5434,0.8962655601659751,0.3333333333333333,0,1.0,0.09090909090909091,0.4666666666666667
5433,0.14522821576763487,0.3333333333333333,0,1.0,0.09090909090909091,0.4
5405,0.6721991701244814,0.3333333333333333,0,1.0,0.18181818181818182,0.03333333333333333
7750,0.17012448132780084,0.2222222222222222,0,0.0,0.7272727272727273,0.7
5554,0.49377593360995853,0.6666666666666666,0,1.0,0.18181818181818182,0.43333333333333335
5403,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.5
5376,0.22821576763485477,0.7777777777777778,0,1.0,0.09090909090909091,0.5
5375,0.4190871369294606,0.3333333333333333,0,1.0,0.09090909090909091,0.43333333333333335
5374,0.6265560165975104,0.3333333333333333,0,1.0,0.36363636363636365,0.8
5373,0.14522821576763487,0.6666666666666666,0,1.0,0.09090909090909091,0.23333333333333334
7756,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.3333333333333333
7757,0.946058091286307,0.3333333333333333,0,1.0,0.0,0.4666666666666667
5372,0.8506224066390041,0.2222222222222222,0,1.0,0.36363636363636365,0.3
5371,0.17427385892116182,0.3333333333333333,0,1.0,0.18181818181818182,0.6666666666666666
5370,0.921161825726141,0.0,0,1.0,0.2727272727272727,0.13333333333333333
5369,0.9294605809128631,0.3333333333333333,0,1.0,0.0,0.43333333333333335
5368,0.14522821576763487,0.0,0,1.0,0.09090909090909091,0.5
5367,0.5435684647302904,1.0,0,1.0,0.36363636363636365,0.4666666666666667
5366,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.8333333333333334
5365,0.8962655601659751,0.2222222222222222,0,0.0,0.6363636363636364,0.6
5364,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.1
5363,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.43333333333333335
5362,0.08713692946058091,0.3333333333333333,0,1.0,0.18181818181818182,0.36666666666666664
5361,0.7178423236514523,1.0,0,1.0,0.36363636363636365,0.03333333333333333
5360,0.07053941908713693,0.2222222222222222,0,0.0,0.6363636363636364,0.5333333333333333
5359,0.8589211618257261,0.0,0,1.0,0.18181818181818182,0.2
5358,0.5726141078838174,1.0,0,0.0,0.45454545454545453,0.5
7758,0.4190871369294606,0.8888888888888888,0,1.0,0.18181818181818182,0.0
5357,0.6016597510373444,0.3333333333333333,0,1.0,0.09090909090909091,0.8
7755,0.8174273858921162,0.7777777777777778,0,1.0,0.09090909090909091,0.36666666666666664
5377,0.8298755186721992,0.6666666666666666,0,0.0,0.5454545454545454,0.5666666666666667
5378,0.1078838174273859,0.6666666666666666,0,1.0,0.2727272727272727,0.5666666666666667
5392,0.14522821576763487,0.3333333333333333,0,1.0,0.36363636363636365,0.6666666666666666
5402,0.9875518672199171,0.7777777777777778,0,0.0,0.9090909090909091,0.4
5401,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.9333333333333333
7751,0.24481327800829875,0.7777777777777778,0,1.0,0.36363636363636365,0.43333333333333335
5399,0.5477178423236515,0.5555555555555556,0,0.0,0.8181818181818182,0.3333333333333333
5398,0.946058091286307,0.3333333333333333,0,1.0,0.18181818181818182,0.6
5397,0.5311203319502075,0.8888888888888888,0,0.0,0.7272727272727273,0.43333333333333335
5396,0.7178423236514523,0.3333333333333333,0,1.0,0.09090909090909091,0.5
5395,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.8333333333333334
5394,0.9626556016597511,0.3333333333333333,0,1.0,0.36363636363636365,0.03333333333333333
5393,0.5560165975103735,0.2222222222222222,0,0.0,0.6363636363636364,0.7666666666666667
5391,0.9377593360995851,0.3333333333333333,0,0.0,0.7272727272727273,0.43333333333333335
5379,0.946058091286307,1.0,0,0.0,1.0,0.7
7753,0.5850622406639004,0.2222222222222222,0,1.0,0.2727272727272727,0.26666666666666666
5390,0.983402489626556,0.6666666666666666,0,1.0,0.09090909090909091,0.13333333333333333
5388,0.14522821576763487,0.0,0,0.0,0.8181818181818182,0.7
5387,0.13692946058091288,1.0,0,1.0,0.2727272727272727,0.06666666666666667
7830,0.8174273858921162,0.8888888888888888,0,1.0,0.09090909090909091,0.7
5385,0.8464730290456431,0.2222222222222222,0,1.0,0.0,0.7333333333333333
5384,0.8672199170124482,0.2222222222222222,0,1.0,0.0,0.36666666666666664
5383,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.43333333333333335
5381,0.8755186721991701,0.2222222222222222,0,1.0,0.09090909090909091,0.16666666666666666
5380,0.27385892116182575,0.3333333333333333,0,1.0,0.0,0.06666666666666667
5456,0.45643153526970953,0.4444444444444444,0,1.0,0.0,0.26666666666666666
5457,0.1950207468879668,0.3333333333333333,0,1.0,0.2727272727272727,0.9666666666666667
5458,0.8962655601659751,0.4444444444444444,0,1.0,0.2727272727272727,0.5666666666666667
5459,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.43333333333333335
5526,0.14937759336099585,0.6666666666666666,0,1.0,0.18181818181818182,0.1
5525,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.8333333333333334
7725,0.6058091286307054,1.0,0,1.0,0.09090909090909091,0.8333333333333334
5523,0.4190871369294606,0.3333333333333333,0,0.0,0.6363636363636364,0.2
5522,0.22821576763485477,0.3333333333333333,0,1.0,0.2727272727272727,0.23333333333333334
5521,0.946058091286307,0.3333333333333333,0,1.0,0.09090909090909091,0.4666666666666667
5520,0.08298755186721991,1.0,0,0.0,0.6363636363636364,0.26666666666666666
5519,0.8962655601659751,0.1111111111111111,0,1.0,0.2727272727272727,0.6
5518,0.13278008298755187,0.3333333333333333,0,0.0,1.0,0.6
5517,0.7095435684647303,0.3333333333333333,0,1.0,0.18181818181818182,0.2
5516,0.27385892116182575,0.3333333333333333,0,1.0,0.18181818181818182,0.4
5515,0.14937759336099585,0.6666666666666666,0,0.0,0.8181818181818182,0.9666666666666667
5514,0.4896265560165975,0.0,0,0.0,0.8181818181818182,1.0
7726,0.7800829875518672,0.3333333333333333,0,1.0,0.36363636363636365,0.03333333333333333
5513,0.45643153526970953,0.4444444444444444,0,1.0,0.0,0.23333333333333334
5512,0.29045643153526973,0.6666666666666666,0,0.0,0.5454545454545454,0.7333333333333333
5511,0.27385892116182575,0.6666666666666666,0,1.0,0.36363636363636365,0.7
7727,0.27385892116182575,1.0,0,1.0,0.09090909090909091,0.2
7728,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.9666666666666667
5509,0.4107883817427386,0.8888888888888888,0,1.0,0.2727272727272727,0.43333333333333335
5508,0.8962655601659751,0.3333333333333333,0,0.0,0.9090909090909091,0.7333333333333333
5507,0.7759336099585062,0.3333333333333333,0,0.0,0.8181818181818182,0.8333333333333334
5506,0.27385892116182575,0.6666666666666666,0,1.0,0.09090909090909091,0.6666666666666666
7724,0.14522821576763487,0.0,0,0.0,0.7272727272727273,0.5333333333333333
7723,0.14937759336099585,0.6666666666666666,0,1.0,0.0,0.9333333333333333
5527,0.946058091286307,0.0,0,1.0,0.0,0.23333333333333334
5542,0.4190871369294606,0.6666666666666666,0,1.0,0.18181818181818182,0.6333333333333333
5553,0.45643153526970953,0.2222222222222222,0,1.0,0.09090909090909091,0.26666666666666666
5552,0.27385892116182575,0.6666666666666666,0,1.0,0.18181818181818182,0.43333333333333335
5550,0.7178423236514523,1.0,0,1.0,0.0,0.13333333333333333
5549,0.11203319502074689,0.6666666666666666,0,1.0,0.36363636363636365,0.5666666666666667
7718,0.5477178423236515,0.3333333333333333,0,0.0,0.8181818181818182,0.6
5547,0.14522821576763487,0.0,0,1.0,0.0,0.5333333333333333
5546,0.8174273858921162,0.0,0,1.0,0.18181818181818182,0.8333333333333334
5545,0.11203319502074689,1.0,0,1.0,0.2727272727272727,0.06666666666666667
5544,0.9377593360995851,0.0,0,0.0,0.6363636363636364,0.6666666666666666
5543,0.38589211618257263,0.0,0,1.0,0.2727272727272727,0.9666666666666667
5541,0.22821576763485477,0.7777777777777778,0,1.0,0.2727272727272727,0.5
7722,0.11618257261410789,0.0,0,1.0,0.18181818181818182,0.0
5540,0.991701244813278,0.6666666666666666,0,0.0,0.5454545454545454,0.13333333333333333
7719,0.06639004149377593,0.6666666666666666,0,1.0,0.2727272727272727,0.26666666666666666
5538,0.966804979253112,0.6666666666666666,0,0.0,0.8181818181818182,0.3
5537,0.8547717842323651,0.0,0,1.0,0.09090909090909091,0.8666666666666667
7720,0.14522821576763487,0.0,0,0.0,0.6363636363636364,0.9
5533,0.8174273858921162,0.3333333333333333,0,1.0,0.36363636363636365,0.1
5532,0.8174273858921162,0.3333333333333333,0,0.0,0.9090909090909091,0.7666666666666667
5531,0.1908713692946058,0.3333333333333333,0,1.0,0.09090909090909091,0.43333333333333335
5530,0.44813278008298757,0.2222222222222222,0,0.0,1.0,0.8333333333333334
5528,0.8630705394190872,0.2222222222222222,0,1.0,0.18181818181818182,0.4
5505,0.27385892116182575,0.6666666666666666,0,1.0,0.18181818181818182,0.23333333333333334
5504,0.47717842323651455,1.0,0,0.0,0.9090909090909091,0.8333333333333334
5503,0.47717842323651455,0.6666666666666666,0,1.0,0.36363636363636365,0.5
5470,0.47717842323651455,0.6666666666666666,0,1.0,0.2727272727272727,0.13333333333333333
7740,0.45643153526970953,0.7777777777777778,0,1.0,0.36363636363636365,0.6666666666666666
5478,0.1950207468879668,0.8888888888888888,0,1.0,0.36363636363636365,0.23333333333333334
5477,0.14522821576763487,0.3333333333333333,0,1.0,0.36363636363636365,0.26666666666666666
5476,0.14522821576763487,0.3333333333333333,0,1.0,0.2727272727272727,0.13333333333333333
7741,0.14522821576763487,0.3333333333333333,0,1.0,0.18181818181818182,0.7333333333333333
5475,0.45643153526970953,1.0,0,1.0,0.0,0.23333333333333334
7742,0.995850622406639,0.3333333333333333,0,1.0,0.18181818181818182,0.16666666666666666
5473,0.0,0.6666666666666666,0,0.0,0.6363636363636364,0.7333333333333333
5472,0.7178423236514523,1.0,0,1.0,0.18181818181818182,0.7
5471,0.6514522821576764,0.2222222222222222,0,1.0,0.36363636363636365,0.4
5469,0.0995850622406639,0.3333333333333333,0,0.0,0.8181818181818182,0.4666666666666667
5480,0.4190871369294606,0.6666666666666666,0,1.0,0.18181818181818182,0.4
5468,0.7136929460580913,0.3333333333333333,0,0.0,0.6363636363636364,0.06666666666666667
5467,0.8921161825726142,0.2222222222222222,0,1.0,0.2727272727272727,0.06666666666666667
5466,0.14522821576763487,0.3333333333333333,0,1.0,0.36363636363636365,0.23333333333333334
5465,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.36666666666666664
5464,0.45643153526970953,0.4444444444444444,0,1.0,0.2727272727272727,0.8666666666666667
5463,0.7883817427385892,0.4444444444444444,0,0.0,0.5454545454545454,0.13333333333333333
5462,0.03734439834024896,0.3333333333333333,0,0.0,0.6363636363636364,0.4
7743,0.004149377593360996,0.6666666666666666,0,0.0,0.5454545454545454,0.13333333333333333
5461,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.7
5460,0.15767634854771784,0.3333333333333333,0,1.0,0.36363636363636365,0.4666666666666667
5479,0.6514522821576764,0.1111111111111111,0,1.0,0.09090909090909091,0.7333333333333333
5481,0.8174273858921162,0.3333333333333333,0,1.0,0.0,0.4
7730,0.7178423236514523,0.7777777777777778,0,1.0,0.36363636363636365,0.7333333333333333
5493,0.14937759336099585,0.6666666666666666,0,1.0,0.18181818181818182,0.8333333333333334
5501,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.5
5500,0.5311203319502075,0.8888888888888888,0,0.0,0.7272727272727273,0.7666666666666667
7731,0.6846473029045643,0.3333333333333333,0,1.0,0.09090909090909091,0.13333333333333333
5499,0.5269709543568465,0.6666666666666666,0,0.0,0.8181818181818182,0.8
5498,0.7178423236514523,1.0,0,1.0,0.09090909090909091,0.7
5497,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.6666666666666666
5496,0.7178423236514523,0.3333333333333333,0,1.0,0.36363636363636365,0.43333333333333335
7732,0.970954356846473,0.6666666666666666,0,1.0,0.36363636363636365,0.7
5494,0.4190871369294606,0.3333333333333333,0,0.0,0.5454545454545454,0.8666666666666667
7733,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.5333333333333333
5492,0.34439834024896265,0.8888888888888888,0,1.0,0.18181818181818182,0.7666666666666667
5482,0.8962655601659751,0.3333333333333333,0,0.0,0.9090909090909091,0.23333333333333334
5491,0.7178423236514523,1.0,0,0.0,0.7272727272727273,0.23333333333333334
7734,0.5269709543568465,0.0,0,1.0,0.36363636363636365,0.26666666666666666
7736,0.1908713692946058,0.3333333333333333,0,1.0,0.36363636363636365,0.43333333333333335
5489,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.16666666666666666
5488,0.15767634854771784,0.6666666666666666,0,1.0,0.36363636363636365,0.3333333333333333
5487,0.6141078838174274,1.0,0,1.0,0.18181818181818182,0.5
7737,0.5477178423236515,0.8888888888888888,0,1.0,0.09090909090909091,0.6
5485,0.6846473029045643,0.6666666666666666,0,0.0,0.6363636363636364,0.26666666666666666
7738,0.27385892116182575,0.6666666666666666,0,1.0,0.0,0.06666666666666667
7739,0.14522821576763487,0.3333333333333333,0,0.0,0.7272727272727273,0.2
5009,0.5601659751037344,0.6666666666666666,0,0.0,0.6363636363636364,0.43333333333333335
4980,0.8174273858921162,0.3333333333333333,0,1.0,0.36363636363636365,0.5666666666666667
5008,0.06224066390041494,0.6666666666666666,0,0.0,0.8181818181818182,0.8666666666666667
4488,0.7385892116182573,0.0,0,1.0,0.09090909090909091,0.5
4486,0.7095435684647303,0.3333333333333333,0,1.0,0.0,0.13333333333333333
4485,0.14522821576763487,0.3333333333333333,0,1.0,0.0,0.9666666666666667
4484,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.03333333333333333
4483,0.6348547717842323,0.6666666666666666,0,1.0,0.36363636363636365,0.9
4482,0.34439834024896265,0.8888888888888888,0,1.0,0.36363636363636365,0.5666666666666667
4481,0.26141078838174275,0.6666666666666666,0,0.0,0.6363636363636364,0.23333333333333334
4480,0.8174273858921162,0.3333333333333333,0,0.0,1.0,0.9666666666666667
4479,0.11203319502074689,0.6666666666666666,0,1.0,0.36363636363636365,0.8
4478,0.983402489626556,0.6666666666666666,0,1.0,0.09090909090909091,0.7
4477,0.6763485477178424,0.3333333333333333,0,1.0,0.18181818181818182,0.8333333333333334
4476,0.946058091286307,1.0,0,1.0,0.09090909090909091,0.6333333333333333
4475,0.45643153526970953,0.2222222222222222,0,1.0,0.0,0.9666666666666667
4474,0.4190871369294606,0.6666666666666666,0,1.0,0.2727272727272727,0.0
4473,0.3029045643153527,0.7777777777777778,0,1.0,0.09090909090909091,0.7333333333333333
4472,0.7178423236514523,0.3333333333333333,0,1.0,0.2727272727272727,0.9666666666666667
4471,0.5311203319502075,0.8888888888888888,0,0.0,0.7272727272727273,0.23333333333333334
4470,0.14522821576763487,0.0,0,1.0,0.09090909090909091,0.06666666666666667
4469,0.7178423236514523,0.8888888888888888,0,1.0,0.0,1.0
4468,0.8174273858921162,0.3333333333333333,0,1.0,0.0,0.3333333333333333
7938,0.7095435684647303,0.6666666666666666,0,0.0,0.9090909090909091,0.4666666666666667
7939,0.8174273858921162,0.0,0,1.0,0.18181818181818182,0.26666666666666666
4465,0.946058091286307,0.3333333333333333,0,1.0,0.36363636363636365,0.36666666666666664
4464,0.14522821576763487,0.4444444444444444,0,1.0,0.0,0.8
4487,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.8666666666666667
4489,0.5477178423236515,0.8888888888888888,0,0.0,0.9090909090909091,0.03333333333333333
4511,0.5477178423236515,0.8888888888888888,0,1.0,0.0,0.16666666666666666
4490,0.3153526970954357,0.3333333333333333,0,1.0,0.0,0.06666666666666667
4510,0.14522821576763487,1.0,0,1.0,0.18181818181818182,0.8333333333333334
7934,0.3651452282157676,0.1111111111111111,0,0.0,0.5454545454545454,0.7666666666666667
4508,0.4107883817427386,0.6666666666666666,0,1.0,0.36363636363636365,0.06666666666666667
4507,0.7717842323651453,0.3333333333333333,0,0.0,0.8181818181818182,0.8333333333333334
7935,0.7178423236514523,1.0,0,0.0,0.6363636363636364,0.7
4506,0.5477178423236515,0.8888888888888888,0,0.0,0.8181818181818182,0.4666666666666667
4505,0.27385892116182575,0.6666666666666666,0,0.0,0.9090909090909091,0.06666666666666667
4504,0.6307053941908713,0.6666666666666666,0,1.0,0.2727272727272727,0.5666666666666667
4503,0.8464730290456431,0.3333333333333333,0,1.0,0.0,0.7
4502,0.7178423236514523,1.0,0,1.0,0.0,0.26666666666666666
4501,0.34439834024896265,0.8888888888888888,0,1.0,0.2727272727272727,0.7333333333333333
4500,0.27385892116182575,0.6666666666666666,0,1.0,0.0,0.7333333333333333
4499,0.8174273858921162,0.7777777777777778,0,1.0,0.2727272727272727,0.5666666666666667
4498,0.14522821576763487,0.0,0,1.0,0.36363636363636365,0.3
4497,0.34854771784232363,0.2222222222222222,0,0.0,0.9090909090909091,0.9333333333333333
7936,0.14522821576763487,0.6666666666666666,0,1.0,0.2727272727272727,0.3333333333333333
